stand,year,month,date,quad,temp_C
5,1990,9,1990-09-01,2A,10
5,1990,9,1990-09-01,4A,10
5,1990,9,1990-09-01,4C,10.555555555555555
5,1990,9,1990-09-01,4E,10.555555555555555
5,1990,9,1990-09-01,4G,10.555555555555555
5,1990,9,1990-09-01,4I,11.11111111111111
5,1990,9,1990-09-01,8A,11.11111111111111
5,1990,9,1990-09-01,8C,11.11111111111111
5,1990,9,1990-09-01,8E,11.11111111111111
5,1990,9,1990-09-01,8G,11.11111111111111
5,1990,9,1990-09-01,8I,11.11111111111111
5,1995,8,1995-08-09,0A,11.666666666666666
5,1995,8,1995-08-09,0C,11.11111111111111
5,1995,8,1995-08-09,0E,11.11111111111111
5,1995,8,1995-08-09,0G,11.11111111111111
5,1995,8,1995-08-09,0I,11.666666666666666
5,1995,8,1995-08-09,2I,10.555555555555555
5,1995,8,1995-08-09,2G,11.666666666666666
5,1995,8,1995-08-09,2E,11.666666666666666
5,1995,8,1995-08-09,2C,11.666666666666666
5,1995,8,1995-08-09,2A,11.666666666666666
5,1995,8,1995-08-09,4A,11.11111111111111
5,1995,8,1995-08-09,4C,11.666666666666666
5,1995,8,1995-08-09,4E,11.11111111111111
5,1995,8,1995-08-09,4G,11.11111111111111
5,1995,8,1995-08-09,4I,11.666666666666666
5,1995,8,1995-08-09,6I,11.11111111111111
5,1995,8,1995-08-09,6G,11.11111111111111
5,1995,8,1995-08-09,6E,11.666666666666666
5,1995,8,1995-08-09,6C,11.11111111111111
5,1995,8,1995-08-09,6A,11.11111111111111
5,1995,8,1995-08-09,8A,11.11111111111111
5,1995,8,1995-08-09,8C,11.11111111111111
5,1995,8,1995-08-09,8E,11.666666666666666
5,1995,8,1995-08-09,8G,11.11111111111111
5,1995,8,1995-08-09,8I,11.666666666666666
6,2000,8,2000-08-06,0A,16.11111111111111
6,2000,8,2000-08-06,0C,15.555555555555555
6,2000,8,2000-08-06,0E,16.11111111111111
6,2000,8,2000-08-06,0G,16.11111111111111
6,2000,8,2000-08-06,0I,16.666666666666668
6,2000,8,2000-08-06,2I,16.11111111111111
6,2000,8,2000-08-06,2G,15.555555555555555
6,2000,8,2000-08-06,2E,16.666666666666668
6,2000,8,2000-08-06,2C,15
6,2000,8,2000-08-06,2A,15
6,2000,8,2000-08-06,4A,15
6,2000,8,2000-08-06,4C,16.11111111111111
6,2000,8,2000-08-06,4E,16.11111111111111
6,2000,8,2000-08-06,4G,16.666666666666668
6,2000,8,2000-08-06,4I,15.555555555555555
6,2000,8,2000-08-06,6I,16.11111111111111
6,2000,8,2000-08-06,6G,16.11111111111111
6,2000,8,2000-08-06,6E,16.666666666666668
6,2000,8,2000-08-06,6C,16.11111111111111
6,2000,8,2000-08-06,6A,16.11111111111111
6,2000,8,2000-08-06,8A,15.555555555555555
6,2000,8,2000-08-06,8C,15
6,2000,8,2000-08-06,8E,16.11111111111111
6,2000,8,2000-08-06,8G,15.555555555555555
6,2000,8,2000-08-06,8I,16.11111111111111
6,2001,9,2001-09-22,0A,8.88888888888889
6,2001,9,2001-09-22,0C,8.88888888888889
6,2001,9,2001-09-22,0E,8.333333333333334
6,2001,9,2001-09-22,0G,8.88888888888889
6,2001,9,2001-09-22,0I,8.88888888888889
6,2001,9,2001-09-22,2I,9.444444444444445
6,2001,9,2001-09-22,2G,8.333333333333334
6,2001,9,2001-09-22,2E,8.88888888888889
6,2001,9,2001-09-22,2C,8.88888888888889
6,2001,9,2001-09-22,2A,8.88888888888889
6,2001,9,2001-09-22,4A,9.444444444444445
6,2001,9,2001-09-22,4C,8.88888888888889
6,2001,9,2001-09-22,4E,8.88888888888889
6,2001,9,2001-09-22,4G,10
6,2001,9,2001-09-22,4I,9.444444444444445
6,2001,9,2001-09-22,6I,10
6,2001,9,2001-09-22,6G,10
6,2001,9,2001-09-22,6E,9.444444444444445
6,2001,9,2001-09-22,6C,9.444444444444445
6,2001,9,2001-09-22,6A,9.444444444444445
6,2001,9,2001-09-22,8A,8.333333333333334
6,2001,9,2001-09-22,8C,8.88888888888889
6,2001,9,2001-09-22,8E,8.333333333333334
6,2001,9,2001-09-22,8G,8.88888888888889
6,2001,9,2001-09-22,8I,9.444444444444445
6,2005,8,2005-08-04,0A,15
6,2005,8,2005-08-04,0C,14.444444444444445
6,2005,8,2005-08-04,0E,15
6,2005,8,2005-08-04,0G,13.88888888888889
6,2005,8,2005-08-04,0I,16.666666666666668
6,2005,8,2005-08-04,2I,16.11111111111111
6,2005,8,2005-08-04,2G,13.88888888888889
6,2005,8,2005-08-04,2E,15
6,2005,8,2005-08-04,2C,15
6,2005,8,2005-08-04,2A,13.88888888888889
6,2005,8,2005-08-04,4A,15.555555555555555
6,2005,8,2005-08-04,4C,13.88888888888889
6,2005,8,2005-08-04,4E,15.555555555555555
6,2005,8,2005-08-04,4G,13.88888888888889
6,2005,8,2005-08-04,4I,17.77777777777778
6,2005,8,2005-08-04,6I,18.333333333333332
6,2005,8,2005-08-04,6G,20
6,2005,8,2005-08-04,6E,17.77777777777778
6,2005,8,2005-08-04,6C,16.11111111111111
6,2005,8,2005-08-04,6A,15
6,2005,8,2005-08-04,8A,19.444444444444443
6,2005,8,2005-08-04,8C,17.22222222222222
6,2005,8,2005-08-04,8E,16.666666666666668
6,2005,8,2005-08-04,8G,16.666666666666668
6,2005,8,2005-08-04,8I,16.666666666666668
6,2010,8,2010-08-04,0A,15.555555555555555
6,2010,8,2010-08-04,0C,15
6,2010,8,2010-08-04,0E,15.555555555555555
6,2010,8,2010-08-04,0G,16.666666666666668
6,2010,8,2010-08-04,0I,16.11111111111111
6,2010,8,2010-08-04,2I,16.666666666666668
6,2010,8,2010-08-04,2G,16.11111111111111
6,2010,8,2010-08-04,2E,16.11111111111111
6,2010,8,2010-08-04,2C,16.11111111111111
6,2010,8,2010-08-04,2A,16.11111111111111
6,2010,8,2010-08-04,4A,17.77777777777778
6,2010,8,2010-08-04,4C,18.333333333333332
6,2010,8,2010-08-04,4E,17.22222222222222
6,2010,8,2010-08-04,4G,15.555555555555555
6,2010,8,2010-08-04,4I,19.444444444444443
6,2010,8,2010-08-04,6I,18.333333333333332
6,2010,8,2010-08-04,6G,17.22222222222222
6,2010,8,2010-08-04,6E,16.666666666666668
6,2010,8,2010-08-04,6C,19.444444444444443
6,2010,8,2010-08-04,6A,19.444444444444443
6,2010,8,2010-08-04,8A,22.22222222222222
6,2010,8,2010-08-04,8C,18.88888888888889
6,2010,8,2010-08-04,8E,18.333333333333332
6,2010,8,2010-08-04,8G,20.555555555555557
6,2010,8,2010-08-04,8I,18.333333333333332
6,1981,8,1981-08-17,0A,17.77777777777778
6,1981,8,1981-08-17,0C,16.11111111111111
6,1981,8,1981-08-17,0E,16.11111111111111
6,1981,8,1981-08-17,0G,14.444444444444445
6,1981,8,1981-08-17,0I,15
6,1981,8,1981-08-17,2I,15
6,1981,8,1981-08-17,2G,14.444444444444445
6,1981,8,1981-08-17,2E,16.666666666666668
6,1981,8,1981-08-17,2C,16.11111111111111
6,1981,8,1981-08-17,2A,15.555555555555555
6,1981,8,1981-08-17,4A,18.333333333333332
6,1981,8,1981-08-17,4C,16.666666666666668
6,1981,8,1981-08-17,4E,16.11111111111111
6,1981,8,1981-08-17,4G,17.77777777777778
6,1981,8,1981-08-17,4I,16.666666666666668
6,1981,8,1981-08-17,6I,19.444444444444443
6,1981,8,1981-08-17,6G,18.88888888888889
6,1981,8,1981-08-17,6E,17.22222222222222
6,1981,8,1981-08-17,6C,17.22222222222222
6,1981,8,1981-08-17,6A,15.555555555555555
6,1981,8,1981-08-17,8A,16.11111111111111
6,1981,8,1981-08-17,8C,16.11111111111111
6,1981,8,1981-08-17,8E,16.666666666666668
6,1981,8,1981-08-17,8G,17.22222222222222
6,1981,8,1981-08-17,8I,18.333333333333332
6,1981,6,1981-06-12,0A,11.11111111111111
6,1981,6,1981-06-12,0C,8.88888888888889
6,1981,6,1981-06-12,0E,10
6,1981,6,1981-06-12,0G,10
6,1981,6,1981-06-12,0I,11.11111111111111
6,1981,6,1981-06-12,2I,9.444444444444445
6,1981,6,1981-06-12,2G,10
6,1981,6,1981-06-12,2E,8.88888888888889
6,1981,6,1981-06-12,2C,10
6,1981,6,1981-06-12,2A,10
6,1981,6,1981-06-12,4A,8.333333333333334
6,1981,6,1981-06-12,4C,10
6,1981,6,1981-06-12,4E,8.88888888888889
6,1981,6,1981-06-12,4G,10.555555555555555
6,1981,6,1981-06-12,4I,7.777777777777778
6,1981,6,1981-06-12,6I,13.88888888888889
6,1981,6,1981-06-12,6G,16.666666666666668
6,1981,6,1981-06-12,6E,10
6,1981,6,1981-06-12,6C,9.444444444444445
6,1981,6,1981-06-12,6A,9.444444444444445
6,1981,6,1981-06-12,8A,9.444444444444445
6,1981,6,1981-06-12,8C,8.88888888888889
6,1981,6,1981-06-12,8E,8.88888888888889
6,1981,6,1981-06-12,8G,9.444444444444445
6,1981,6,1981-06-12,8I,10
6,1981,11,1981-11-04,0A,2.2222222222222223
6,1981,11,1981-11-04,0C,2.7777777777777777
6,1981,11,1981-11-04,0E,2.2222222222222223
6,1981,11,1981-11-04,0G,2.2222222222222223
6,1981,11,1981-11-04,0I,2.2222222222222223
6,1981,11,1981-11-04,2I,2.2222222222222223
6,1981,11,1981-11-04,2G,2.2222222222222223
6,1981,11,1981-11-04,2E,2.2222222222222223
6,1981,11,1981-11-04,2C,2.2222222222222223
6,1981,11,1981-11-04,2A,2.2222222222222223
6,1981,11,1981-11-04,4A,2.2222222222222223
6,1981,11,1981-11-04,4C,2.2222222222222223
6,1981,11,1981-11-04,4E,2.2222222222222223
6,1981,11,1981-11-04,4G,0.5555555555555556
6,1981,11,1981-11-04,4I,0.5555555555555556
6,1981,11,1981-11-04,6I,0.5555555555555556
6,1981,11,1981-11-04,6G,1.6666666666666667
6,1981,11,1981-11-04,6E,2.2222222222222223
6,1981,11,1981-11-04,6C,1.6666666666666667
6,1981,11,1981-11-04,6A,1.6666666666666667
6,1981,11,1981-11-04,8A,0.5555555555555556
6,1981,11,1981-11-04,8C,1.6666666666666667
6,1981,11,1981-11-04,8E,1.1111111111111112
6,1981,11,1981-11-04,8G,1.6666666666666667
6,1981,11,1981-11-04,8I,0.5555555555555556
6,1981,9,1981-09-23,0A,8.333333333333334
6,1981,9,1981-09-23,0C,7.777777777777778
6,1981,9,1981-09-23,0E,8.333333333333334
6,1981,9,1981-09-23,0G,8.333333333333334
6,1981,9,1981-09-23,0I,8.88888888888889
6,1981,9,1981-09-23,2I,8.88888888888889
6,1981,9,1981-09-23,2G,8.88888888888889
6,1981,9,1981-09-23,2E,8.88888888888889
6,1981,9,1981-09-23,2C,8.333333333333334
6,1981,9,1981-09-23,2A,8.333333333333334
6,1981,9,1981-09-23,4A,8.88888888888889
6,1981,9,1981-09-23,4C,8.333333333333334
6,1981,9,1981-09-23,4E,7.777777777777778
6,1981,9,1981-09-23,4G,7.777777777777778
6,1981,9,1981-09-23,4I,7.777777777777778
6,1981,9,1981-09-23,6I,7.777777777777778
6,1981,9,1981-09-23,6G,7.777777777777778
6,1981,9,1981-09-23,6E,7.777777777777778
6,1981,9,1981-09-23,6C,7.777777777777778
6,1981,9,1981-09-23,6A,7.777777777777778
6,1981,9,1981-09-23,8A,7.777777777777778
6,1981,9,1981-09-23,8C,7.777777777777778
6,1981,9,1981-09-23,8E,7.777777777777778
6,1981,9,1981-09-23,8G,7.777777777777778
6,1981,9,1981-09-23,8I,7.777777777777778
6,1982,8,1982-08-08,0A,14.444444444444445
6,1982,8,1982-08-08,0C,15.555555555555555
6,1982,8,1982-08-08,0E,13.88888888888889
6,1982,8,1982-08-08,0G,17.22222222222222
6,1982,8,1982-08-08,0I,16.11111111111111
6,1982,8,1982-08-08,2I,13.333333333333334
6,1982,8,1982-08-08,2G,13.88888888888889
6,1982,8,1982-08-08,2E,14.444444444444445
6,1982,8,1982-08-08,2C,14.444444444444445
6,1982,8,1982-08-08,2A,15.555555555555555
6,1982,8,1982-08-08,4A,15.555555555555555
6,1982,8,1982-08-08,4C,17.22222222222222
6,1982,8,1982-08-08,4E,15.555555555555555
6,1982,8,1982-08-08,4G,16.11111111111111
6,1982,8,1982-08-08,4I,15
6,1982,8,1982-08-08,6I,18.333333333333332
6,1982,8,1982-08-08,6G,17.22222222222222
6,1982,8,1982-08-08,6E,15
6,1982,8,1982-08-08,6C,15.555555555555555
6,1982,8,1982-08-08,6A,15
6,1982,8,1982-08-08,8A,14.444444444444445
6,1982,8,1982-08-08,8C,11.666666666666666
6,1982,8,1982-08-08,8E,14.444444444444445
6,1982,8,1982-08-08,8G,15.555555555555555
6,1982,8,1982-08-08,8I,18.333333333333332
6,1982,7,1982-07-09,0A,13.333333333333334
6,1982,7,1982-07-09,0C,12.777777777777779
6,1982,7,1982-07-09,0E,12.222222222222221
6,1982,7,1982-07-09,0G,10.555555555555555
6,1982,7,1982-07-09,0I,14.444444444444445
6,1982,7,1982-07-09,2I,13.88888888888889
6,1982,7,1982-07-09,2G,15.555555555555555
6,1982,7,1982-07-09,2E,11.666666666666666
6,1982,7,1982-07-09,2C,13.88888888888889
6,1982,7,1982-07-09,2A,11.666666666666666
6,1982,7,1982-07-09,4A,10
6,1982,7,1982-07-09,4C,14.444444444444445
6,1982,7,1982-07-09,4E,12.777777777777779
6,1982,7,1982-07-09,4G,13.333333333333334
6,1982,7,1982-07-09,4I,12.222222222222221
6,1982,7,1982-07-09,6I,13.333333333333334
6,1982,7,1982-07-09,6G,13.333333333333334
6,1982,7,1982-07-09,6E,14.444444444444445
6,1982,7,1982-07-09,6C,13.333333333333334
6,1982,7,1982-07-09,6A,12.777777777777779
6,1982,7,1982-07-09,8A,13.333333333333334
6,1982,7,1982-07-09,8C,11.11111111111111
6,1982,7,1982-07-09,8E,13.88888888888889
6,1982,7,1982-07-09,8G,11.666666666666666
6,1982,7,1982-07-09,8I,11.11111111111111
6,1982,6,1982-06-09,0A,10
6,1982,6,1982-06-09,0C,8.333333333333334
6,1982,6,1982-06-09,0E,8.88888888888889
6,1982,6,1982-06-09,0G,12.222222222222221
6,1982,6,1982-06-09,0I,8.88888888888889
6,1982,6,1982-06-09,2I,4.444444444444445
6,1982,6,1982-06-09,2G,8.333333333333334
6,1982,6,1982-06-09,2E,8.88888888888889
6,1982,6,1982-06-09,2C,9.444444444444445
6,1982,6,1982-06-09,2A,8.88888888888889
6,1982,6,1982-06-09,4A,7.222222222222222
6,1982,6,1982-06-09,4C,10.555555555555555
6,1982,6,1982-06-09,4E,5.555555555555555
6,1982,6,1982-06-09,4G,10
6,1982,6,1982-06-09,4I,7.777777777777778
6,1982,6,1982-06-09,6I,10
6,1982,6,1982-06-09,6G,8.88888888888889
6,1982,6,1982-06-09,6E,6.111111111111111
6,1982,6,1982-06-09,6C,11.666666666666666
6,1982,6,1982-06-09,6A,11.11111111111111
6,1982,6,1982-06-09,8A,9.444444444444445
6,1982,6,1982-06-09,8C,7.777777777777778
6,1982,6,1982-06-09,8E,8.88888888888889
6,1982,6,1982-06-09,8G,7.777777777777778
6,1982,6,1982-06-09,8I,13.88888888888889
6,1982,5,1982-05-08,0A,0.5555555555555556
6,1982,5,1982-05-08,0C,0
6,1982,5,1982-05-08,0E,0.5555555555555556
6,1982,5,1982-05-08,0G,0
6,1982,5,1982-05-08,0I,0.5555555555555556
6,1982,5,1982-05-08,2I,0.5555555555555556
6,1982,5,1982-05-08,2G,0
6,1982,5,1982-05-08,2E,0
6,1982,5,1982-05-08,2C,0
6,1982,5,1982-05-08,2A,0.5555555555555556
6,1982,5,1982-05-08,4A,0.5555555555555556
6,1982,5,1982-05-08,4C,0.5555555555555556
6,1982,5,1982-05-08,4E,0.5555555555555556
6,1982,5,1982-05-08,4G,0
6,1982,5,1982-05-08,4I,0
6,1982,5,1982-05-08,6I,1.6666666666666667
6,1982,5,1982-05-08,6G,0
6,1982,5,1982-05-08,6E,0.5555555555555556
6,1982,5,1982-05-08,6C,0.5555555555555556
6,1982,5,1982-05-08,6A,0.5555555555555556
6,1982,5,1982-05-08,8A,2.2222222222222223
6,1982,5,1982-05-08,8C,0.5555555555555556
6,1982,5,1982-05-08,8E,1.6666666666666667
6,1982,5,1982-05-08,8G,1.1111111111111112
6,1982,5,1982-05-08,8I,1.1111111111111112
6,1982,10,1982-10-09,0A,1.6666666666666667
6,1982,10,1982-10-09,0C,2.2222222222222223
6,1982,10,1982-10-09,0E,2.2222222222222223
6,1982,10,1982-10-09,0G,2.2222222222222223
6,1982,10,1982-10-09,0I,2.7777777777777777
6,1982,10,1982-10-09,2I,2.2222222222222223
6,1982,10,1982-10-09,2G,4.444444444444445
6,1982,10,1982-10-09,2E,2.7777777777777777
6,1982,10,1982-10-09,2C,3.3333333333333335
6,1982,10,1982-10-09,2A,2.2222222222222223
6,1982,10,1982-10-09,4A,2.2222222222222223
6,1982,10,1982-10-09,4C,3.3333333333333335
6,1982,10,1982-10-09,4E,2.2222222222222223
6,1982,10,1982-10-09,4G,2.2222222222222223
6,1982,10,1982-10-09,4I,2.2222222222222223
6,1982,10,1982-10-09,6I,2.2222222222222223
6,1982,10,1982-10-09,6G,1.6666666666666667
6,1982,10,1982-10-09,6E,1.6666666666666667
6,1982,10,1982-10-09,6C,1.6666666666666667
6,1982,10,1982-10-09,6A,2.2222222222222223
6,1982,10,1982-10-09,8A,1.6666666666666667
6,1982,10,1982-10-09,8C,1.1111111111111112
6,1982,10,1982-10-09,8E,1.6666666666666667
6,1982,10,1982-10-09,8G,1.1111111111111112
6,1982,10,1982-10-09,8I,0.5555555555555556
6,1982,9,1982-09-10,0A,9.444444444444445
6,1982,9,1982-09-10,0C,8.333333333333334
6,1982,9,1982-09-10,0E,8.88888888888889
6,1982,9,1982-09-10,0G,8.333333333333334
6,1982,9,1982-09-10,0I,8.88888888888889
6,1982,9,1982-09-10,2I,9.444444444444445
6,1982,9,1982-09-10,2G,8.88888888888889
6,1982,9,1982-09-10,2E,8.88888888888889
6,1982,9,1982-09-10,2C,8.88888888888889
6,1982,9,1982-09-10,2A,8.333333333333334
6,1982,9,1982-09-10,4A,9.444444444444445
6,1982,9,1982-09-10,4C,8.88888888888889
6,1982,9,1982-09-10,4E,8.88888888888889
6,1982,9,1982-09-10,4G,8.88888888888889
6,1982,9,1982-09-10,4I,8.88888888888889
6,1982,9,1982-09-10,6I,8.88888888888889
6,1982,9,1982-09-10,6G,8.88888888888889
6,1982,9,1982-09-10,6E,8.88888888888889
6,1982,9,1982-09-10,6C,8.88888888888889
6,1982,9,1982-09-10,6A,8.88888888888889
6,1982,9,1982-09-10,8A,8.88888888888889
6,1982,9,1982-09-10,8C,8.88888888888889
6,1982,9,1982-09-10,8E,8.88888888888889
6,1982,9,1982-09-10,8G,8.333333333333334
6,1982,9,1982-09-10,8I,8.88888888888889
6,1983,8,1983-08-05,0A,18.333333333333332
6,1983,8,1983-08-05,0C,18.333333333333332
6,1983,8,1983-08-05,0E,19.444444444444443
6,1983,8,1983-08-05,0G,19.444444444444443
6,1983,8,1983-08-05,0I,20.555555555555557
6,1983,8,1983-08-05,2I,17.77777777777778
6,1983,8,1983-08-05,2G,18.333333333333332
6,1983,8,1983-08-05,2E,18.333333333333332
6,1983,8,1983-08-05,2C,17.22222222222222
6,1983,8,1983-08-05,2A,18.88888888888889
6,1983,8,1983-08-05,4A,20
6,1983,8,1983-08-05,4C,20.555555555555557
6,1983,8,1983-08-05,4E,19.444444444444443
6,1983,8,1983-08-05,4G,19.444444444444443
6,1983,8,1983-08-05,4I,16.666666666666668
6,1983,8,1983-08-05,6I,13.88888888888889
6,1983,8,1983-08-05,6G,20
6,1983,8,1983-08-05,6E,18.333333333333332
6,1983,8,1983-08-05,6C,18.333333333333332
6,1983,8,1983-08-05,6A,15
6,1983,8,1983-08-05,8A,17.77777777777778
6,1983,8,1983-08-05,8C,15
6,1983,8,1983-08-05,8E,13.88888888888889
6,1983,8,1983-08-05,8G,13.88888888888889
6,1983,8,1983-08-05,8I,15
6,1983,7,1983-07-01,0A,17.77777777777778
6,1983,7,1983-07-01,0C,13.88888888888889
6,1983,7,1983-07-01,0E,18.333333333333332
6,1983,7,1983-07-01,0G,14.444444444444445
6,1983,7,1983-07-01,0I,14.444444444444445
6,1983,7,1983-07-01,2I,11.666666666666666
6,1983,7,1983-07-01,2G,11.666666666666666
6,1983,7,1983-07-01,2E,12.222222222222221
6,1983,7,1983-07-01,2C,12.222222222222221
6,1983,7,1983-07-01,2A,12.222222222222221
6,1983,7,1983-07-01,4A,16.11111111111111
6,1983,7,1983-07-01,4C,15.555555555555555
6,1983,7,1983-07-01,4E,14.444444444444445
6,1983,7,1983-07-01,4G,13.88888888888889
6,1983,7,1983-07-01,4I,14.444444444444445
6,1983,7,1983-07-01,6I,15
6,1983,7,1983-07-01,6G,15
6,1983,7,1983-07-01,6E,13.333333333333334
6,1983,7,1983-07-01,6C,15
6,1983,7,1983-07-01,6A,15
6,1983,7,1983-07-01,8A,15
6,1983,7,1983-07-01,8C,13.88888888888889
6,1983,7,1983-07-01,8E,14.444444444444445
6,1983,7,1983-07-01,8G,15
6,1983,7,1983-07-01,8I,15.555555555555555
6,1983,6,1983-06-04,0A,8.88888888888889
6,1983,6,1983-06-04,0C,8.333333333333334
6,1983,6,1983-06-04,0E,6.666666666666667
6,1983,6,1983-06-04,0G,12.777777777777779
6,1983,6,1983-06-04,0I,10.555555555555555
6,1983,6,1983-06-04,2I,10
6,1983,6,1983-06-04,2G,7.777777777777778
6,1983,6,1983-06-04,2E,7.222222222222222
6,1983,6,1983-06-04,2C,8.88888888888889
6,1983,6,1983-06-04,2A,8.333333333333334
6,1983,6,1983-06-04,4A,8.333333333333334
6,1983,6,1983-06-04,4C,8.88888888888889
6,1983,6,1983-06-04,4E,8.88888888888889
6,1983,6,1983-06-04,4G,8.333333333333334
6,1983,6,1983-06-04,4I,8.333333333333334
6,1983,6,1983-06-04,6I,9.444444444444445
6,1983,6,1983-06-04,6G,10
6,1983,6,1983-06-04,6E,3.888888888888889
6,1983,6,1983-06-04,6C,4.444444444444445
6,1983,6,1983-06-04,6A,7.777777777777778
6,1983,6,1983-06-04,8A,10.555555555555555
6,1983,6,1983-06-04,8C,4.444444444444445
6,1983,6,1983-06-04,8E,8.333333333333334
6,1983,6,1983-06-04,8G,7.777777777777778
6,1983,6,1983-06-04,8I,9.444444444444445
6,1983,5,1983-05-07,0A,6.111111111111111
6,1983,5,1983-05-07,0C,4.444444444444445
6,1983,5,1983-05-07,0E,7.222222222222222
6,1983,5,1983-05-07,0G,3.3333333333333335
6,1983,5,1983-05-07,0I,5
6,1983,5,1983-05-07,2I,5
6,1983,5,1983-05-07,2G,3.3333333333333335
6,1983,5,1983-05-07,2E,3.3333333333333335
6,1983,5,1983-05-07,2C,2.2222222222222223
6,1983,5,1983-05-07,2A,2.7777777777777777
6,1983,5,1983-05-07,4A,5
6,1983,5,1983-05-07,4C,7.222222222222222
6,1983,5,1983-05-07,4E,4.444444444444445
6,1983,5,1983-05-07,4G,7.777777777777778
6,1983,5,1983-05-07,4I,6.111111111111111
6,1983,5,1983-05-07,6I,7.777777777777778
6,1983,5,1983-05-07,6G,7.777777777777778
6,1983,5,1983-05-07,6E,6.111111111111111
6,1983,5,1983-05-07,6C,6.111111111111111
6,1983,5,1983-05-07,6A,6.111111111111111
6,1983,5,1983-05-07,8A,7.222222222222222
6,1983,5,1983-05-07,8C,5.555555555555555
6,1983,5,1983-05-07,8E,6.111111111111111
6,1983,5,1983-05-07,8G,6.111111111111111
6,1983,5,1983-05-07,8I,7.777777777777778
6,1983,10,1983-10-05,0A,4.444444444444445
6,1983,10,1983-10-05,0C,5
6,1983,10,1983-10-05,0E,5
6,1983,10,1983-10-05,0G,5
6,1983,10,1983-10-05,0I,5
6,1983,10,1983-10-05,2I,5.555555555555555
6,1983,10,1983-10-05,2G,5
6,1983,10,1983-10-05,2E,6.111111111111111
6,1983,10,1983-10-05,2C,6.111111111111111
6,1983,10,1983-10-05,2A,5
6,1983,10,1983-10-05,4A,6.111111111111111
6,1983,10,1983-10-05,4C,4.444444444444445
6,1983,10,1983-10-05,4E,5
6,1983,10,1983-10-05,4G,4.444444444444445
6,1983,10,1983-10-05,4I,5
6,1983,10,1983-10-05,6I,3.888888888888889
6,1983,10,1983-10-05,6G,4.444444444444445
6,1983,10,1983-10-05,6E,3.888888888888889
6,1983,10,1983-10-05,6C,3.888888888888889
6,1983,10,1983-10-05,6A,4.444444444444445
6,1983,10,1983-10-05,8A,3.888888888888889
6,1983,10,1983-10-05,8C,3.888888888888889
6,1983,10,1983-10-05,8E,3.888888888888889
6,1983,10,1983-10-05,8G,3.888888888888889
6,1983,10,1983-10-05,8I,3.888888888888889
6,1983,9,1983-09-07,0A,10
6,1983,9,1983-09-07,0C,9.444444444444445
6,1983,9,1983-09-07,0E,10
6,1983,9,1983-09-07,0G,8.88888888888889
6,1983,9,1983-09-07,0I,10.555555555555555
6,1983,9,1983-09-07,2I,9.444444444444445
6,1983,9,1983-09-07,2G,10
6,1983,9,1983-09-07,2E,10
6,1983,9,1983-09-07,2C,10
6,1983,9,1983-09-07,2A,9.444444444444445
6,1983,9,1983-09-07,4A,11.11111111111111
6,1983,9,1983-09-07,4C,11.11111111111111
6,1983,9,1983-09-07,4E,11.11111111111111
6,1983,9,1983-09-07,4G,10.555555555555555
6,1983,9,1983-09-07,4I,11.666666666666666
6,1983,9,1983-09-07,6I,11.666666666666666
6,1983,9,1983-09-07,6G,11.666666666666666
6,1983,9,1983-09-07,6E,10.555555555555555
6,1983,9,1983-09-07,6C,10.555555555555555
6,1983,9,1983-09-07,6A,10.555555555555555
6,1983,9,1983-09-07,8A,9.444444444444445
6,1983,9,1983-09-07,8C,10.555555555555555
6,1983,9,1983-09-07,8E,11.11111111111111
6,1983,9,1983-09-07,8G,10.555555555555555
6,1983,9,1983-09-07,8I,12.222222222222221
6,1984,8,1984-08-01,0A,18.88888888888889
6,1984,8,1984-08-01,0C,18.88888888888889
6,1984,8,1984-08-01,0E,18.88888888888889
6,1984,8,1984-08-01,0G,18.88888888888889
6,1984,8,1984-08-01,0I,18.88888888888889
6,1984,8,1984-08-01,2I,21.11111111111111
6,1984,8,1984-08-01,2G,21.11111111111111
6,1984,8,1984-08-01,2E,18.88888888888889
6,1984,8,1984-08-01,2C,16.11111111111111
6,1984,8,1984-08-01,2A,18.88888888888889
6,1984,8,1984-08-01,4A,20.555555555555557
6,1984,8,1984-08-01,4C,18.333333333333332
6,1984,8,1984-08-01,4E,15.555555555555555
6,1984,8,1984-08-01,4G,15
6,1984,8,1984-08-01,4I,12.777777777777779
6,1984,8,1984-08-01,6I,13.333333333333334
6,1984,8,1984-08-01,6G,16.666666666666668
6,1984,8,1984-08-01,6E,15.555555555555555
6,1984,8,1984-08-01,6C,13.88888888888889
6,1984,8,1984-08-01,6A,15.555555555555555
6,1984,8,1984-08-01,8A,16.11111111111111
6,1984,8,1984-08-01,8C,15
6,1984,8,1984-08-01,8E,17.77777777777778
6,1984,8,1984-08-01,8G,16.666666666666668
6,1984,8,1984-08-01,8I,17.77777777777778
6,1984,8,1984-08-01,4A.1,20.555555555555557
6,1984,8,1984-08-01,4C.1,18.333333333333332
6,1984,8,1984-08-01,4E.1,15.555555555555555
6,1984,8,1984-08-01,4G.1,18.88888888888889
6,1984,8,1984-08-01,4I.1,19.444444444444443
6,1984,7,1984-07-07,0A,11.11111111111111
6,1984,7,1984-07-07,0C,10.555555555555555
6,1984,7,1984-07-07,0E,10.555555555555555
6,1984,7,1984-07-07,0G,10.555555555555555
6,1984,7,1984-07-07,0I,11.666666666666666
6,1984,7,1984-07-07,2I,11.666666666666666
6,1984,7,1984-07-07,2G,10.555555555555555
